,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 1. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
263,"01,2202,6",医療法人社団ＨＡＲＧ　広島アレルギー呼吸器クリニック,〒732－0052広島市東区光町１丁目９－２８　６階,082-568-1167,医療法人社団ＨＡＲＧ広島アレルギー呼吸器クリニック　理事長　保澤　総一郎,寺田　満和,平17. 10. 1,内　アレ　呼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 10. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
264,"01,2203,4",さち皮ふ科クリニック,〒730－0051広島市中区大手町５丁目２－２２山陽ビル２号館１０１,082-544-0030,隅田　さちえ,隅田　さちえ,平15. 4. 1,皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
265,"01,2204,2",くまもと内科胃腸科,〒730－0051広島市中区大手町１丁目５－２マリーベルビル４Ｆ,082-544-0606,熊本　隆,熊本　隆,平15. 4. 1,内　胃　消　循　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
266,"01,2206,7",ふくだクリニック,〒732－0029広島市東区福田５丁目１１７５－１,082-883-0600,医療法人ふくだクリニック　理事長　上手　康嗣,上手　康嗣,平17. 10. 1,脳外　内　外　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 10. 1,,,,,,,,,,,,,,,,
267,"01,2207,5",医療法人竹生会　いくたに内科クリニック,〒732－0002広島市東区戸坂山根１丁目２４－２３,082-516-0070,医療法人竹生会　理事長　生谷　明子,生谷　明子,平20. 10. 1,内　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 10. 1,,,,,,,,,,,,,,,,
268,"01,2210,9",医療法人凜りしき手　真田整形外科リハビリ科,〒734－0005広島市南区翠１丁目２－２６,082-256-0077,医療法人　凜りしき手　真田整形外科リハビリ科　理事長　眞田　諭,眞田　諭,平17. 4. 1,一般　　     19,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,整外　リハ　リウ　内,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 4. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　11,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　11),,,,,,,,,,,,,,,,,,,
269,"01,2211,7",かいせいクリニック,〒730－0017広島市中区鉄砲町５－７広島偕成ビル７階,082-224-1111,医療法人かいせいクリニック　理事長　海生　英二郎,海生　英二郎,平19. 5. 1,内　胃,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 5. 1,,,,,,,,,,,,,,,,
270,"01,2213,3",医療法人　こころ　本通くらもと心療内科,〒730－0035広島市中区本通３－１０本通サザンビル３０１号,082-247-7373,医療法人　こころ　理事長　倉本　恭成,倉本　恭成,平19. 4. 1,心内　アレ　内　神内　精,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 4. 1,,,,,,,,,,,,,,,,
271,"01,2214,1",なかむら神経内科・メンタルクリニック,〒730－0011広島市中区基町１２－３－４０１,082-221-3332,中村　靖,中村　靖,平15. 10. 1,神内　心内　精　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 10. 1,,,,,,,,,,,,,,,,
272,"01,2215,8",いいだこどもクリニック,〒734－0007広島市南区皆実町４丁目２２－８,082-250-1115,飯田　典久,飯田　典久,平15. 10. 1,小　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 10. 1,,,,,,,,,,,,,,,,
273,"01,2218,2",八丁堀眼科医院,〒730－0017広島市中区鉄砲町９－１０　湯浅ビル３Ｆ,082-224-3030,前谷　悟,前谷　悟,平19. 2. 22,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 2. 22,,,,,,,,,,,,,,,,
274,"01,2223,2",岸眼科,〒734－0005広島市南区翠２丁目２５－１１,082-250-5542,岸　浩子,岸　浩子,平16. 5. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 5. 1,,,,,,,,,,,,,,,,
275,"01,2227,3",京橋心療クリニック,〒732－0828広島市南区京橋町１－２,082-262-3000,医療法人　三永会　理事長　岩本　泰行,米澤　治文,平16. 6. 1,心内　精,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 3,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,,,,,,,,,,,,,,,,,
276,"01,2228,1",槇殿放射線科本院,〒732－0823広島市南区猿猴橋町６－３０,082-263-4392,槇殿　玲子,槇殿　玲子,平16. 6. 1,放　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
277,"01,2230,7",ひがき眼科,〒732－0066広島市東区牛田本町４丁目２－１４,082-502-2115,檜垣　文雄,檜垣　文雄,平16. 10. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
278,"01,2231,5",田中整形外科クリニック,〒730－0005広島市中区西白島町２０－１５メディカルプラザ西白島２Ｆ,082-511-7771,田中　信,田中　信,平16. 10. 1,整外　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 10. 1,,,,,,,,,,,,,,,,
279,"01,2234,9",藤堂眼科医院,〒730－0022広島市中区銀山町１－６,082-241-4594,藤堂　浩敏,藤堂　浩敏,平18. 11. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 11. 1,,,,,,,,,,,,,,,,
280,"01,2237,2",古谷皮ふ科クリニック,〒734－0005広島市南区翠３丁目６－４翠町メディカルビル３階,082-254-3357,医療法人古谷皮ふ科クリニック　理事長　古谷　喜義,古谷　喜義,平19. 5. 1,皮　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 5. 1,,,,,,,,,,,,,,,,
281,"01,2239,8",いわもとメンタルクリニック,〒730－0021広島市中区胡町４－２４　クリタビル２Ｆ,082-246-1904,岩本　裕子,岩本　裕子,平17. 11. 1,心内　精　神,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 11. 1,,,,,,,,,,,,,,,,
282,"01,2240,6",山下内科・消化器科クリニック,〒732－0016広島市東区戸坂出江１丁目１－１０,082-516-0150,山下　喜史,山下　喜史,平17. 11. 1,内　消,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 11. 1,,,,,,,,,,,,,,,,
283,"01,2245,5",医療法人社団あかしあ会　あかしあクリニック戸坂,〒732－0002広島市東区戸坂山根３－１１－１６自宅：広島市中区上八丁堀３－２８－４０２号,082-229-5315,医療法人社団あかしあ会　理事長　長場　美由紀,長場　美由紀,平18. 3. 1,内　皮　精　リハ　心内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,休止,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,平30. 3. 1,,,,,,,,,,,,,,,,
284,"01,2246,3",さくらクリニック,〒732－0009広島市東区戸坂千足二丁目１０番１０号,082-220-2955,久米　朋美,久米　朋美,平20. 10. 30,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 10. 30,,,,,,,,,,,,,,,,
285,"01,2247,1",高山内科クリニック,〒730－0822広島市中区吉島東１丁目２３番１０－５,082-545-5858,高山　定松,高山　定松,平18. 4. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 4. 1,,,,,,,,,,,,,,,,
286,"01,2248,9",みなもと眼科,〒734－0025広島市南区東本浦町１７－１２－１０１,082-881-3600,皆本　敦,皆本　敦,平18. 5. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 5. 1,,,,,,,,,,,,,,,,
287,"01,2249,7",山本整形外科クリニック,〒734－0053広島市南区青崎２丁目４－２０,082-282-6161,医療法人　健真会　理事長　山本　健之,山本　健之,平18. 5. 1,一般　　     16,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,整外　リハ　リウ,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
288,"01,2250,5",中谷整形外科,〒732－0054広島市東区愛宕町９－１７,082-261-0312,中谷　徳雄,中谷　徳雄,平18. 6. 1,整外　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 6. 1,,,,,,,,,,,,,,,,
289,"01,2253,9",高橋泌尿器科・皮ふ科クリニック,〒732－0033広島市東区温品７丁目１０－１１－１８,082-298-0511,髙橋　宏明,髙橋　宏明,平18. 9. 1,ひ　皮　アレ　性,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 9. 1,,,,,,,,,,,,,,,,
290,"01,2256,2",小椿クリニック,〒739－1521広島市安佐北区白木町三田下小椿４２７５－１,082-810-6700,加藤　芳朗,加藤　芳朗,平18. 10. 1,内　循　消　呼　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 10. 1,,,,,,,,,,,,,,,,
291,"01,2262,0",佐々木メンタルクリニック,〒730－0035広島市中区本通７－２９　アイビービル７Ｆ,082-249-5505,佐々木　高伸,佐々木　高伸,平19. 4. 3,精　心内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 4. 3,,,,,,,,,,,,,,,,
292,"01,2265,3",医療法人　双貴会　ひまわりクリニック,〒730－0041広島市中区小町３番３１－３０１号,082-546-0122,医療法人　双貴会　理事長　内海　公子,内海　公子,平19. 6. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令元. 6. 1,,,,,,,,,,,,,,,,
293,"01,2270,3",愛和会広島クリニック,〒730－0813広島市中区住吉町５－７,082-546-1010,医療法人財団愛和会　理事長　立川　豊吏,津谷　隆史,平19. 6. 1,内　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 6. 1,,,,,,,,,,,,,,,,
294,"01,2272,9",いぐち腎泌尿器クリニック,〒730－0031広島市中区紙屋町２丁目２－２,082-242-1145,井口　裕樹,井口　裕樹,平19. 10. 1,ひ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 10. 1,,,,,,,,,,,,,,,,
295,"01,2277,8",伊藤内科医院,〒730－0003広島市中区白島九軒町１５－７,082-221-5427,伊藤　欣朗,伊藤　欣朗,平20. 1. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令8. 1. 1,,,,,,,,,,,,,,,,
296,"01,2279,4",広島マーククリニック,〒730－0051広島市中区大手町２丁目１－４　広島本通マークビル３Ｆ,082-242-6001,金　隆史,金　隆史,平20. 3. 11,乳腺外科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令8. 3. 11,,,,,,,,,,,,,,,,
297,"01,2281,0",なかむら皮ふ科クリニック,〒736－0085広島市安芸区矢野西４丁目３－１５,082-889-1112,医療法人　更紗　理事長　中村　幸子,中村　幸子,平20. 4. 1,皮　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,休止,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 4. 1,,,,,,,,,,,,,,,,
298,"01,2285,1",医療法人医仁会　本通トータルヘルス内科クリニック,〒730－0035広島市中区本通７－２９,082-247-1588,医療法人　医仁会　理事長　平賀　裕之,平賀　裕之,平20. 5. 1,循環器内科　糖尿病代謝内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 5. 1,,,,,,,,,,,,,,,,
299,"01,2286,9",たむらメンタルクリニック,〒730－0051広島市中区大手町３丁目６－１２　おおうちビル４階,082-545-7676,田村　達辞,田村　達辞,平20. 6. 1,心内　精,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 6. 1,,,,,,,,,,,,,,,,
300,"01,2287,7",だいこく皮ふ科・アレルギー科,〒730－0029広島市中区三川町１－２０,082-241-0811,大黒　久和,大黒　久和,平20. 6. 10,皮　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 6. 10,,,,,,,,,,,,,,,,
301,"01,2288,5",中央通り乳腺検診クリニック,〒730－0029広島市中区三川町１－２０,082-541-1504,稲田　陽子,稲田　陽子,平20. 6. 10,乳腺外科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 6. 10,,,,,,,,,,,,,,,,
302,"01,2289,3",香川乳腺クリニック,〒730－0029広島市中区三川町１－２０,082-240-1181,香川　直樹,香川　直樹,平20. 6. 16,乳腺外科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令2. 6. 16,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 5,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 5),,,,,,,,,,,,,,,,,,,
303,"01,2295,0",おおうち総合健診所くにき内科,〒730－0051広島市中区大手町三丁目６番１２号,082-542-5810,医療法人社団おおうち総合健診所くにき内科　理事長　國木　弘道,國木　弘道,平20. 11. 1,内　アレ　ひ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令2. 11. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
304,"01,2302,4",広島市医師会千田町夜間急病センター,〒730－0052広島市中区千田町三丁目８番６号,082-504-9990,一般社団法人広島市医師会　会長　山本　匡,田代　忠晴,平21. 3. 23,内　眼　整外　外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 3. 23,,,,,,,,,,,,,,,,
,,,,非常勤:　　 524,,,,,,,,,,,,,,,,,,,
,,,,(医　　　 524),,,,,,,,,,,,,,,,,,,
305,"01,2304,0",よしなが神経内科クリニック,〒730－0031広島市中区紙屋町２丁目２番２５号紙屋町大野ビル３Ｆ,082-543-5300,好永　順二,好永　順二,平21. 4. 1,神内　精,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
306,"01,2305,7",藤井心療内科クリニック,〒730－0017広島市中区鉄砲町１０－１８　栗村ビル４階,082-511-8686,藤井　康能,藤井　康能,平21. 4. 1,心内　精,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
307,"01,2306,5",かでな泌尿器科クリニック,〒732－0818広島市南区段原日出一丁目１５－１３,082-282-8100,嘉手納　一志,嘉手納　一志,平21. 4. 1,ひ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
308,"01,2307,3",なかた内科循環器クリニック,〒734－0036広島市南区旭１丁目５－３１,082-298-7799,中田　篤範,中田　篤範,平21. 4. 1,内　他,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
309,"01,2310,7",いわさきクリニック,〒732－0043広島市東区東山町１－９,082-262-5271,医療法人社団石見会　理事長　岩崎　昭治,岩崎　昭治,平21. 4. 1,療養　　     18,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,その他,内　リハ,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
310,"01,2311,5",山田外科内科医院,〒732－0818広島市南区段原日出１丁目１５番１３号,082-281-5711,医療法人山田外科内科医院　理事長　山田　洋,山田　洋,平21. 4. 1,外　整外　内　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 4. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 5,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 5),,,,,,,,,,,,,,,,,,,
311,"01,2315,6",いしがめ小児科,〒732－0033広島市東区温品７丁目１０－１１－２０,082-573-1178,石瓶　紘一,石瓶　紘一,平21. 5. 1,小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
312,"01,2316,4",すみよし内科クリニック,〒732－0068広島市東区牛田新町３丁目１４－２３,082-512-1181,住吉　秀隆,住吉　秀隆,平21. 5. 20,内　他　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 5. 20,,,,,,,,,,,,,,,,
313,"01,2324,8",医療法人つかさ会　高橋メディカルクリニック,〒730－0051広島市中区大手町三丁目１３－２９メディオコート大手町２Ｆ,082-504-1131,医療法人　つかさ会　理事長　高橋　司,高橋　司,平21. 7. 1,胃　循　こう　外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 7. 1,,,,,,,,,,,,,,,,
314,"01,2325,5",ますだ小児科,〒732－0055広島市東区東蟹屋町１０番２１号,082-568-2828,医療法人あおぞら　理事長　増田　宏,増田　宏,平21. 8. 1,小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 8. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 4,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 4),,,,,,,,,,,,,,,,,,,
315,"01,2326,3",すず美容形成外科医院,〒730－0017広島市中区鉄砲町１０－１３八丁堀伊藤久芳堂ビル６階,,岩垂　鈴香,岩垂　鈴香,平21. 9. 1,形外　美外　他,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 9. 1,,,,,,,,,,,,,,,,
316,"01,2327,1",医療法人社団誠風会　高橋内科呼吸器クリニック,〒732－0811広島市南区段原３丁目３－２７,082-262-5200,医療法人社団誠風会　理事長　高橋　淳,高橋　淳,平21. 9. 1,内　呼内　アレ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 9. 1,,,,,,,,,,,,,,,,
317,"01,2330,5",医療法人　江草玄士クリニック,〒730－0013広島市中区八丁堀１２番４号,082-511-2666,医療法人　江草玄士クリニック　理事長　江草　玄士,江草　玄士,平21. 10. 1,内　外,診療所,,,,,,,,,,,,,,
